customer_id,city,signup_date,customer_tier,preferred_contact_method,signup_year,signup_month,signup_quarter
31561,Durban,2023-03-23,Silver,Email,2023.0,3.0,1.0
21242,Unknown,2023-05-11,Bronze,Email,2023.0,5.0,2.0
15223,Johannesburg,2021-07-11,Gold,Sms,2021.0,7.0,3.0
27535,Cape Town,2024-12-02,Bronze,Sms,2024.0,12.0,4.0
33617,Cape Town,2021-03-26,Bronze,Email,2021.0,3.0,1.0
35341,Pretoria,2023-02-02,Silver,Whatsapp,2023.0,2.0,1.0
41000,Pretoria,2023-04-19,Bronze,Email,2023.0,4.0,2.0
36930,Unknown,2022-07-05,Bronze,Email,2022.0,7.0,3.0
9039,Cape Town,2025-08-30,Silver,Email,2025.0,8.0,3.0
36432,Pretoria,2025-11-15,Bronze,Call,2025.0,11.0,4.0
7080,Cape Town,2024-09-26,Silver,Email,2024.0,9.0,3.0
43149,Cape Town,2022-07-24,Bronze,Whatsapp,2022.0,7.0,3.0
20238,Durban,2023-05-13,Silver,Sms,2023.0,5.0,2.0
36374,Durban,2024-03-21,Bronze,Email,2024.0,3.0,1.0
34384,Cape Town,2021-11-18,Gold,Email,2021.0,11.0,4.0
41480,Durban,2025-01-12,Bronze,Email,2025.0,1.0,1.0
48872,Cape Town,2023-12-11,Bronze,Email,2023.0,12.0,4.0
15615,Unknown,2021-03-12,Gold,Email,2021.0,3.0,1.0
20120,Pretoria,2023-03-09,Bronze,Email,2023.0,3.0,1.0
57053,Cape Town,2025-08-31,Bronze,Call,2025.0,8.0,3.0
56217,Johannesburg,2024-07-15,Silver,Whatsapp,2024.0,7.0,3.0
42631,Durban,2025-04-11,Bronze,Email,2025.0,4.0,2.0
749,Unknown,2026-06-28,Silver,Email,2026.0,6.0,2.0
24568,Cape Town,2022-11-01,Bronze,Email,2022.0,11.0,4.0
50945,Pretoria,2024-01-04,Bronze,Whatsapp,2024.0,1.0,1.0
40074,Durban,2022-11-13,Bronze,Sms,2022.0,11.0,4.0
19596,Pretoria,2024-01-11,Bronze,Email,2024.0,1.0,1.0
2707,Pretoria,2024-05-16,Silver,Whatsapp,2024.0,5.0,2.0
25726,Pretoria,2023-10-15,Bronze,Email,2023.0,10.0,4.0
49234,Durban,2024-07-24,Bronze,Call,2024.0,7.0,3.0
7661,Cape Town,2024-04-20,Silver,Whatsapp,2024.0,4.0,2.0
55415,Cape Town,2023-04-13,Bronze,Whatsapp,2023.0,4.0,2.0
58107,Johannesburg,2026-01-17,Gold,Sms,2026.0,1.0,1.0
49096,Durban,2026-05-22,Bronze,Email,2026.0,5.0,2.0
34886,Unknown,2025-09-05,Silver,Sms,2025.0,9.0,3.0
36548,Pretoria,2023-07-23,Gold,Call,2023.0,7.0,3.0
27122,Pretoria,2023-07-15,Bronze,Sms,2023.0,7.0,3.0
28154,Unknown,2024-11-22,Bronze,Email,2024.0,11.0,4.0
8829,Cape Town,2024-03-01,Silver,Whatsapp,2024.0,3.0,1.0
32940,Johannesburg,2023-01-04,Bronze,Email,2023.0,1.0,1.0
47186,Johannesburg,2026-05-26,Bronze,Whatsapp,2026.0,5.0,2.0
58949,Unknown,2026-04-02,Bronze,Email,2026.0,4.0,2.0
55614,Durban,2022-05-18,Bronze,Sms,2022.0,5.0,2.0
16024,Cape Town,2025-10-13,Silver,Email,2025.0,10.0,4.0
4361,Pretoria,2022-10-25,Bronze,Call,2022.0,10.0,4.0
56315,Cape Town,2022-06-09,Bronze,Email,2022.0,6.0,2.0
1712,Unknown,2021-02-09,Bronze,Call,2021.0,2.0,1.0
15721,Unknown,2025-05-02,Silver,Email,2025.0,5.0,2.0
572,Pretoria,2024-06-28,Bronze,Email,2024.0,6.0,2.0
26585,Pretoria,2024-06-03,Bronze,Email,2024.0,6.0,2.0
19036,Unknown,2021-04-06,Bronze,Call,2021.0,4.0,2.0
2589,Unknown,2021-03-09,Bronze,Whatsapp,2021.0,3.0,1.0
43651,Pretoria,2022-04-26,Gold,Email,2022.0,4.0,2.0
14565,Johannesburg,2023-05-19,Gold,Email,2023.0,5.0,2.0
21473,Pretoria,2026-06-16,Bronze,Email,2026.0,6.0,2.0
29516,Cape Town,2024-06-06,Bronze,Sms,2024.0,6.0,2.0
6561,Unknown,2024-10-23,Bronze,Whatsapp,2024.0,10.0,4.0
57444,Pretoria,2025-03-15,Bronze,Call,2025.0,3.0,1.0
43843,Johannesburg,2025-08-26,Bronze,Whatsapp,2025.0,8.0,3.0
55701,Cape Town,2025-09-08,Bronze,Whatsapp,2025.0,9.0,3.0
5536,Pretoria,2025-08-13,Bronze,Email,2025.0,8.0,3.0
45744,Pretoria,2021-04-26,Silver,Whatsapp,2021.0,4.0,2.0
5782,Johannesburg,2025-11-24,Bronze,Email,2025.0,11.0,4.0
51786,Pretoria,2022-05-12,Silver,Email,2022.0,5.0,2.0
19311,Cape Town,2025-12-16,Gold,Email,2025.0,12.0,4.0
50946,Cape Town,2022-05-10,Bronze,Email,2022.0,5.0,2.0
30483,Unknown,2020-08-30,Gold,Sms,2020.0,8.0,3.0
55748,Durban,2025-09-12,Bronze,Email,2025.0,9.0,3.0
46756,Pretoria,2026-04-27,Bronze,Email,2026.0,4.0,2.0
19199,Johannesburg,2025-01-12,Silver,Email,2025.0,1.0,1.0
9729,Unknown,2021-02-25,Bronze,Email,2021.0,2.0,1.0
5339,Cape Town,2024-02-23,Bronze,Email,2024.0,2.0,1.0
19654,Pretoria,2022-12-12,Silver,Email,2022.0,12.0,4.0
39391,Cape Town,2022-06-23,Gold,Call,2022.0,6.0,2.0
52436,Cape Town,2022-08-09,Bronze,Sms,2022.0,8.0,3.0
45305,Pretoria,2024-03-29,Silver,Email,2024.0,3.0,1.0
28750,Pretoria,2022-01-24,Bronze,Email,2022.0,1.0,1.0
51576,Pretoria,2022-04-28,Bronze,Call,2022.0,4.0,2.0
31024,Unknown,2022-04-08,Bronze,Call,2022.0,4.0,2.0
28339,Unknown,2024-02-15,Bronze,Call,2024.0,2.0,1.0
27263,Unknown,2023-09-14,Bronze,Sms,2023.0,9.0,3.0
5644,Cape Town,2024-06-07,Silver,Email,2024.0,6.0,2.0
50787,Durban,2022-11-18,Gold,Email,2022.0,11.0,4.0
24404,Pretoria,2025-01-04,Silver,Email,2025.0,1.0,1.0
50534,Pretoria,2021-11-22,Silver,Whatsapp,2021.0,11.0,4.0
50072,Cape Town,2022-06-20,Silver,Call,2022.0,6.0,2.0
7018,Cape Town,2024-08-25,Bronze,Call,2024.0,8.0,3.0
7391,Pretoria,2021-09-10,Bronze,Email,2021.0,9.0,3.0
5498,Cape Town,2023-10-08,Silver,Call,2023.0,10.0,4.0
7521,Pretoria,2022-03-05,Silver,Email,2022.0,3.0,1.0
28613,Durban,2021-07-26,Silver,Email,2021.0,7.0,3.0
52208,Cape Town,2025-06-06,Silver,Email,2025.0,6.0,2.0
23246,Cape Town,2025-08-05,Gold,Whatsapp,2025.0,8.0,3.0
16813,Johannesburg,2021-03-13,Bronze,Email,2021.0,3.0,1.0
44430,Pretoria,2022-02-03,Gold,Email,2022.0,2.0,1.0
12410,Cape Town,2023-06-21,Bronze,Sms,2023.0,6.0,2.0
40198,Cape Town,2025-09-12,Bronze,Sms,2025.0,9.0,3.0
14354,Cape Town,2025-05-29,Gold,Call,2025.0,5.0,2.0
27294,Cape Town,2024-06-16,Bronze,Email,2024.0,6.0,2.0
695,Pretoria,2024-02-23,Bronze,Email,2024.0,2.0,1.0
17034,Unknown,2023-11-24,Silver,Call,2023.0,11.0,4.0
37602,Pretoria,2022-06-07,Bronze,Email,2022.0,6.0,2.0
40396,Cape Town,2026-06-13,Bronze,Email,2026.0,6.0,2.0
35359,Durban,2022-08-31,Silver,Email,2022.0,8.0,3.0
39662,Cape Town,2021-12-08,Silver,Email,2021.0,12.0,4.0
27736,Pretoria,2022-07-25,Silver,Email,2022.0,7.0,3.0
26983,Johannesburg,2026-01-19,Bronze,Whatsapp,2026.0,1.0,1.0
53486,Cape Town,2021-01-06,Bronze,Email,2021.0,1.0,1.0
14976,Pretoria,2026-06-27,Gold,Call,2026.0,6.0,2.0
34319,Cape Town,2024-02-26,Bronze,Email,2024.0,2.0,1.0
57127,Cape Town,2024-10-17,Gold,Email,2024.0,10.0,4.0
38799,Pretoria,2026-04-14,Gold,Email,2026.0,4.0,2.0
48648,Durban,2025-02-13,Bronze,Call,2025.0,2.0,1.0
24825,Cape Town,2022-12-14,Bronze,Whatsapp,2022.0,12.0,4.0
11181,Pretoria,2024-12-12,Bronze,Call,2024.0,12.0,4.0
58274,Cape Town,2026-03-16,Gold,Email,2026.0,3.0,1.0
25569,Durban,2024-09-18,Bronze,Whatsapp,2024.0,9.0,3.0
6342,Johannesburg,2021-10-08,Bronze,Email,2021.0,10.0,4.0
33502,Pretoria,2023-02-25,Silver,Call,2023.0,2.0,1.0
5959,Durban,2024-01-30,Bronze,Sms,2024.0,1.0,1.0
6991,Pretoria,2022-02-03,Gold,Email,2022.0,2.0,1.0
7905,Pretoria,2023-02-06,Bronze,Email,2023.0,2.0,1.0
18156,Durban,2025-08-27,Bronze,Email,2025.0,8.0,3.0
3213,Unknown,2023-12-24,Gold,Email,2023.0,12.0,4.0
5653,Cape Town,2024-04-21,Bronze,Email,2024.0,4.0,2.0
12164,Durban,2023-10-26,Bronze,Email,2023.0,10.0,4.0
4328,Johannesburg,2025-12-19,Bronze,Call,2025.0,12.0,4.0
17931,Unknown,2021-04-01,Bronze,Whatsapp,2021.0,4.0,2.0
43136,Pretoria,2021-06-14,Silver,Sms,2021.0,6.0,2.0
19639,Cape Town,2025-08-20,Gold,Call,2025.0,8.0,3.0
32077,Cape Town,2022-03-27,Bronze,Call,2022.0,3.0,1.0
43467,Pretoria,2023-07-22,Bronze,Whatsapp,2023.0,7.0,3.0
5598,Durban,2023-12-04,Gold,Email,2023.0,12.0,4.0
57854,Cape Town,2023-07-12,Silver,Email,2023.0,7.0,3.0
34609,Durban,2026-02-03,Silver,Email,2026.0,2.0,1.0
52325,Cape Town,2023-01-29,Bronze,Sms,2023.0,1.0,1.0
25784,Pretoria,2021-09-27,Silver,Whatsapp,2021.0,9.0,3.0
6945,Cape Town,2025-03-24,Bronze,Whatsapp,2025.0,3.0,1.0
27144,Durban,2025-04-20,Silver,Email,2025.0,4.0,2.0
55752,Durban,2024-10-26,Bronze,Email,2024.0,10.0,4.0
6528,Unknown,2026-03-22,Silver,Sms,2026.0,3.0,1.0
44406,Cape Town,2025-09-27,Silver,Email,2025.0,9.0,3.0
14703,Pretoria,2022-02-08,Silver,Email,2022.0,2.0,1.0
39874,Cape Town,2021-03-16,Silver,Email,2021.0,3.0,1.0
41443,Durban,2021-07-14,Gold,Email,2021.0,7.0,3.0
9223,Cape Town,2023-11-08,Bronze,Email,2023.0,11.0,4.0
20074,Cape Town,2025-07-05,Gold,Email,2025.0,7.0,3.0
40313,Unknown,2025-02-08,Bronze,Email,2025.0,2.0,1.0
19354,Pretoria,2025-09-12,Silver,Email,2025.0,9.0,3.0
53595,Pretoria,2023-03-10,Silver,Email,2023.0,3.0,1.0
4867,Unknown,2021-11-05,Bronze,Email,2021.0,11.0,4.0
53272,Pretoria,2022-07-13,Gold,Call,2022.0,7.0,3.0
26129,Cape Town,2022-10-28,Silver,Sms,2022.0,10.0,4.0
14905,Pretoria,2026-02-12,Bronze,Email,2026.0,2.0,1.0
25130,Cape Town,2024-03-26,Silver,Call,2024.0,3.0,1.0
51198,Pretoria,2024-04-17,Silver,Email,2024.0,4.0,2.0
23594,Johannesburg,2022-07-27,Bronze,Whatsapp,2022.0,7.0,3.0
26466,Johannesburg,2021-11-03,Bronze,Email,2021.0,11.0,4.0
57468,Durban,2022-03-16,Silver,Call,2022.0,3.0,1.0
3678,Johannesburg,2025-05-23,Bronze,Email,2025.0,5.0,2.0
26253,Unknown,2022-11-28,Bronze,Whatsapp,2022.0,11.0,4.0
20652,Durban,2025-11-09,Bronze,Email,2025.0,11.0,4.0
44572,Unknown,2021-02-21,Bronze,Email,2021.0,2.0,1.0
47700,Johannesburg,2025-08-29,Bronze,Email,2025.0,8.0,3.0
38879,Cape Town,2021-07-26,Silver,Email,2021.0,7.0,3.0
11223,Pretoria,2025-08-25,Bronze,Email,2025.0,8.0,3.0
46913,Johannesburg,2024-01-03,Bronze,Email,2024.0,1.0,1.0
37703,Unknown,2023-12-17,Bronze,Email,2023.0,12.0,4.0
31230,Pretoria,2021-01-01,Bronze,Email,2021.0,1.0,1.0
34340,Pretoria,2026-04-04,Bronze,Email,2026.0,4.0,2.0
38948,Unknown,2024-01-17,Bronze,Email,2024.0,1.0,1.0
52137,Cape Town,2023-07-09,Bronze,Email,2023.0,7.0,3.0
2351,Pretoria,2023-03-22,Silver,Call,2023.0,3.0,1.0
236,Pretoria,2025-09-24,Bronze,Email,2025.0,9.0,3.0
37405,Cape Town,2022-09-11,Bronze,Email,2022.0,9.0,3.0
6546,Johannesburg,2025-07-14,Bronze,Call,2025.0,7.0,3.0
38117,Cape Town,2025-02-23,Bronze,Call,2025.0,2.0,1.0
12119,Durban,2022-10-11,Silver,Email,2022.0,10.0,4.0
9521,Cape Town,2023-04-15,Bronze,Sms,2023.0,4.0,2.0
39634,Cape Town,2024-05-19,Bronze,Whatsapp,2024.0,5.0,2.0
57104,Cape Town,2025-08-08,Bronze,Call,2025.0,8.0,3.0
43979,Durban,2023-11-24,Gold,Call,2023.0,11.0,4.0
16110,Cape Town,2021-01-19,Silver,Email,2021.0,1.0,1.0
36634,Unknown,2022-06-24,Silver,Sms,2022.0,6.0,2.0
36069,Cape Town,2021-02-12,Bronze,Call,2021.0,2.0,1.0
27878,Pretoria,2021-10-23,Silver,Email,2021.0,10.0,4.0
33490,Pretoria,2021-05-21,Bronze,Sms,2021.0,5.0,2.0
28692,Durban,2025-09-29,Gold,Whatsapp,2025.0,9.0,3.0
15495,Pretoria,2025-03-08,Bronze,Email,2025.0,3.0,1.0
22778,Durban,2023-05-22,Bronze,Email,2023.0,5.0,2.0
58832,Pretoria,2025-09-26,Gold,Email,2025.0,9.0,3.0
27381,Cape Town,2025-11-24,Silver,Sms,2025.0,11.0,4.0
9410,Cape Town,2026-01-28,Gold,Email,2026.0,1.0,1.0
45140,Cape Town,2022-10-03,Silver,Email,2022.0,10.0,4.0
38781,Cape Town,2025-03-29,Gold,Email,2025.0,3.0,1.0
10592,Pretoria,2023-04-25,Bronze,Email,2023.0,4.0,2.0
17043,Pretoria,2021-04-09,Bronze,Sms,2021.0,4.0,2.0
27597,Cape Town,2022-09-09,Bronze,Email,2022.0,9.0,3.0
34877,Cape Town,2023-08-04,Bronze,Email,2023.0,8.0,3.0
41568,Cape Town,2022-10-05,Bronze,Email,2022.0,10.0,4.0
28074,Cape Town,2024-01-18,Silver,Call,2024.0,1.0,1.0
55656,Pretoria,2021-04-13,Bronze,Email,2021.0,4.0,2.0
15329,Cape Town,2025-08-04,Silver,Email,2025.0,8.0,3.0
32152,Cape Town,2022-04-13,Bronze,Call,2022.0,4.0,2.0
2999,Unknown,2026-04-30,Silver,Email,2026.0,4.0,2.0
10128,Pretoria,2022-12-01,Bronze,Email,2022.0,12.0,4.0
50437,Cape Town,2023-03-08,Silver,Email,2023.0,3.0,1.0
3553,Johannesburg,2026-06-07,Silver,Email,2026.0,6.0,2.0
24788,Johannesburg,2023-05-09,Bronze,Call,2023.0,5.0,2.0
6467,Cape Town,2023-05-25,Bronze,Email,2023.0,5.0,2.0
28373,Unknown,2024-06-20,Silver,Email,2024.0,6.0,2.0
11692,Durban,2021-12-06,Bronze,Email,2021.0,12.0,4.0
57410,Pretoria,2023-07-04,Silver,Email,2023.0,7.0,3.0
26725,Johannesburg,2024-09-15,Bronze,Call,2024.0,9.0,3.0
44355,Johannesburg,2023-07-06,Bronze,Email,2023.0,7.0,3.0
34251,Cape Town,2021-05-25,Bronze,Email,2021.0,5.0,2.0
16583,Pretoria,2023-12-17,Silver,Whatsapp,2023.0,12.0,4.0
52848,Cape Town,2024-11-10,Silver,Email,2024.0,11.0,4.0
29938,Pretoria,2024-12-17,Bronze,Sms,2024.0,12.0,4.0
47484,Pretoria,2024-04-17,Silver,Email,2024.0,4.0,2.0
28796,Durban,2023-07-25,Bronze,Email,2023.0,7.0,3.0
37277,Pretoria,2024-01-06,Bronze,Sms,2024.0,1.0,1.0
28018,Cape Town,2023-08-05,Silver,Sms,2023.0,8.0,3.0
20460,Cape Town,2024-06-23,Gold,Call,2024.0,6.0,2.0
23159,Pretoria,2024-03-14,Bronze,Email,2024.0,3.0,1.0
16356,Cape Town,2023-07-28,Gold,Whatsapp,2023.0,7.0,3.0
8887,Johannesburg,2022-02-15,Bronze,Sms,2022.0,2.0,1.0
25021,Cape Town,2023-07-04,Silver,Email,2023.0,7.0,3.0
58068,Unknown,2025-12-01,Silver,Email,2025.0,12.0,4.0
54342,Pretoria,2023-03-02,Gold,Email,2023.0,3.0,1.0
11912,Unknown,2025-10-19,Silver,Sms,2025.0,10.0,4.0
20480,Johannesburg,2023-02-01,Gold,Sms,2023.0,2.0,1.0
52554,Pretoria,2023-04-28,Bronze,Sms,2023.0,4.0,2.0
47769,Cape Town,2023-12-18,Bronze,Email,2023.0,12.0,4.0
49138,Durban,2023-10-22,Bronze,Email,2023.0,10.0,4.0
30919,Pretoria,2025-02-28,Bronze,Whatsapp,2025.0,2.0,1.0
20723,Unknown,2026-05-18,Bronze,Email,2026.0,5.0,2.0
5294,Johannesburg,2026-02-06,Bronze,Email,2026.0,2.0,1.0
50587,Pretoria,2022-07-09,Bronze,Email,2022.0,7.0,3.0
17245,Cape Town,2021-12-12,Bronze,Email,2021.0,12.0,4.0
12405,Cape Town,2021-11-27,Gold,Email,2021.0,11.0,4.0
20812,Pretoria,2022-01-27,Gold,Call,2022.0,1.0,1.0
24567,Unknown,2024-07-09,Bronze,Email,2024.0,7.0,3.0
35630,Cape Town,2025-03-25,Bronze,Sms,2025.0,3.0,1.0
37824,Cape Town,2026-02-14,Bronze,Email,2026.0,2.0,1.0
53065,Unknown,2024-12-30,Bronze,Whatsapp,2024.0,12.0,4.0
39798,Pretoria,2022-03-24,Bronze,Whatsapp,2022.0,3.0,1.0
6036,Pretoria,2021-05-29,Bronze,Email,2021.0,5.0,2.0
3950,Cape Town,2023-12-22,Bronze,Email,2023.0,12.0,4.0
32491,Pretoria,2024-11-28,Gold,Sms,2024.0,11.0,4.0
43109,Unknown,2021-03-23,Silver,Email,2021.0,3.0,1.0
21826,Durban,2023-11-07,Bronze,Email,2023.0,11.0,4.0
33484,Cape Town,2022-05-23,Silver,Email,2022.0,5.0,2.0
18953,Cape Town,2023-05-12,Gold,Email,2023.0,5.0,2.0
42993,Unknown,2025-01-13,Bronze,Email,2025.0,1.0,1.0
31056,Johannesburg,2023-05-11,Bronze,Email,2023.0,5.0,2.0
15941,Durban,2023-03-12,Bronze,Email,2023.0,3.0,1.0
47078,Cape Town,2024-09-07,Bronze,Email,2024.0,9.0,3.0
17567,Cape Town,2024-08-27,Bronze,Email,2024.0,8.0,3.0
5113,Pretoria,2022-03-27,Bronze,Email,2022.0,3.0,1.0
34416,Pretoria,2023-05-19,Bronze,Email,2023.0,5.0,2.0
12608,Durban,2024-07-27,Gold,Sms,2024.0,7.0,3.0
32381,Johannesburg,2022-05-27,Bronze,Sms,2022.0,5.0,2.0
47964,Unknown,2023-04-15,Bronze,Call,2023.0,4.0,2.0
10073,Pretoria,2024-07-10,Bronze,Email,2024.0,7.0,3.0
1663,Cape Town,2025-01-24,Bronze,Sms,2025.0,1.0,1.0
4093,Durban,2025-01-02,Silver,Email,2025.0,1.0,1.0
42732,Pretoria,2025-06-11,Bronze,Call,2025.0,6.0,2.0
4336,Unknown,2022-09-27,Gold,Email,2022.0,9.0,3.0
7157,Cape Town,2022-09-18,Bronze,Email,2022.0,9.0,3.0
22931,Johannesburg,2022-05-17,Bronze,Email,2022.0,5.0,2.0
30929,Johannesburg,2022-07-19,Gold,Email,2022.0,7.0,3.0
37496,Cape Town,2024-02-06,Bronze,Whatsapp,2024.0,2.0,1.0
49023,Pretoria,2024-09-03,Silver,Sms,2024.0,9.0,3.0
44190,Cape Town,2021-10-03,Silver,Email,2021.0,10.0,4.0
36699,Johannesburg,2024-12-07,Bronze,Email,2024.0,12.0,4.0
4233,Pretoria,2023-03-20,Bronze,Email,2023.0,3.0,1.0
50408,Pretoria,2022-12-01,Bronze,Email,2022.0,12.0,4.0
7640,Pretoria,2021-03-03,Bronze,Whatsapp,2021.0,3.0,1.0
6355,Cape Town,2025-04-24,Bronze,Whatsapp,2025.0,4.0,2.0
9283,Cape Town,2024-10-11,Gold,Email,2024.0,10.0,4.0
28239,Pretoria,2025-05-27,Silver,Sms,2025.0,5.0,2.0
45615,Cape Town,2021-06-29,Bronze,Email,2021.0,6.0,2.0
33166,Unknown,2025-10-15,Bronze,Email,2025.0,10.0,4.0
28149,Durban,2023-02-24,Silver,Sms,2023.0,2.0,1.0
55692,Pretoria,2022-06-04,Silver,Email,2022.0,6.0,2.0
6252,Johannesburg,2025-04-22,Silver,Call,2025.0,4.0,2.0
671,Pretoria,2024-01-30,Bronze,Call,2024.0,1.0,1.0
55177,Pretoria,2026-05-31,Bronze,Email,2026.0,5.0,2.0
24849,Pretoria,2022-02-08,Gold,Call,2022.0,2.0,1.0
41463,Cape Town,2025-12-23,Silver,Call,2025.0,12.0,4.0
6094,Cape Town,2024-06-10,Gold,Email,2024.0,6.0,2.0
33638,Cape Town,2024-04-18,Bronze,Email,2024.0,4.0,2.0
3980,Pretoria,2021-01-09,Bronze,Email,2021.0,1.0,1.0
37153,Pretoria,2025-04-19,Gold,Email,2025.0,4.0,2.0
5969,Cape Town,2022-10-02,Silver,Call,2022.0,10.0,4.0
12765,Pretoria,2023-10-03,Bronze,Email,2023.0,10.0,4.0
9658,Johannesburg,2021-04-21,Silver,Email,2021.0,4.0,2.0
33967,Johannesburg,2025-01-11,Silver,Call,2025.0,1.0,1.0
1015,Unknown,2024-01-08,Bronze,Email,2024.0,1.0,1.0
25112,Pretoria,2022-12-18,Silver,Call,2022.0,12.0,4.0
13484,Durban,2024-11-19,Silver,Email,2024.0,11.0,4.0
40093,Unknown,2022-02-03,Silver,Email,2022.0,2.0,1.0
7292,Cape Town,2025-04-18,Silver,Email,2025.0,4.0,2.0
42113,Cape Town,2021-08-07,Silver,Call,2021.0,8.0,3.0
16866,Cape Town,2022-12-24,Bronze,Sms,2022.0,12.0,4.0
9326,Unknown,2026-06-12,Silver,Email,2026.0,6.0,2.0
23505,Cape Town,2025-04-17,Gold,Email,2025.0,4.0,2.0
6472,Unknown,2024-10-03,Silver,Sms,2024.0,10.0,4.0
24530,Durban,2022-06-02,Bronze,Email,2022.0,6.0,2.0
12274,Pretoria,2021-06-19,Bronze,Email,2021.0,6.0,2.0
52539,Unknown,2024-12-31,Bronze,Email,2024.0,12.0,4.0
53833,Unknown,2023-08-23,Silver,Email,2023.0,8.0,3.0
37546,Cape Town,2023-07-20,Bronze,Email,2023.0,7.0,3.0
4664,Durban,2024-01-15,Silver,Email,2024.0,1.0,1.0
36594,Cape Town,2021-10-20,Silver,Email,2021.0,10.0,4.0
49001,Cape Town,2026-03-01,Bronze,Email,2026.0,3.0,1.0
18546,Cape Town,2025-04-09,Bronze,Email,2025.0,4.0,2.0
35856,Pretoria,2022-02-24,Bronze,Email,2022.0,2.0,1.0
50392,Pretoria,2023-08-25,Silver,Call,2023.0,8.0,3.0
33991,Durban,2022-06-17,Silver,Email,2022.0,6.0,2.0
5158,Cape Town,2021-08-10,Silver,Email,2021.0,8.0,3.0
19496,Cape Town,2025-06-25,Gold,Sms,2025.0,6.0,2.0
36727,Cape Town,2022-09-07,Bronze,Call,2022.0,9.0,3.0
11440,Pretoria,2021-04-10,Bronze,Sms,2021.0,4.0,2.0
46041,Johannesburg,2024-10-11,Gold,Whatsapp,2024.0,10.0,4.0
43407,Pretoria,2024-03-05,Silver,Email,2024.0,3.0,1.0
15681,Pretoria,2022-09-06,Gold,Email,2022.0,9.0,3.0
123,Johannesburg,2022-04-04,Bronze,Email,2022.0,4.0,2.0
67,Cape Town,2022-05-01,Gold,Email,2022.0,5.0,2.0
46206,Cape Town,2021-02-08,Bronze,Whatsapp,2021.0,2.0,1.0
44582,Pretoria,2025-09-21,Bronze,Email,2025.0,9.0,3.0
6289,Pretoria,2021-03-22,Bronze,Sms,2021.0,3.0,1.0
20064,Cape Town,2025-01-24,Gold,Email,2025.0,1.0,1.0
20445,Johannesburg,2021-10-13,Silver,Email,2021.0,10.0,4.0
40496,Cape Town,2024-09-01,Silver,Email,2024.0,9.0,3.0
45060,Unknown,2026-04-05,Silver,Email,2026.0,4.0,2.0
37897,Cape Town,2022-11-17,Bronze,Call,2022.0,11.0,4.0
16557,Unknown,2023-01-19,Bronze,Email,2023.0,1.0,1.0
41269,Pretoria,2021-09-08,Silver,Call,2021.0,9.0,3.0
55739,Durban,2026-04-14,Bronze,Email,2026.0,4.0,2.0
149,Cape Town,2025-07-22,Silver,Email,2025.0,7.0,3.0
5516,Pretoria,2022-09-08,Bronze,Call,2022.0,9.0,3.0
40986,Durban,2026-05-06,Bronze,Email,2026.0,5.0,2.0
12953,Durban,2024-10-21,Silver,Sms,2024.0,10.0,4.0
57639,Cape Town,2023-01-27,Gold,Email,2023.0,1.0,1.0
53348,Durban,2023-07-30,Bronze,Email,2023.0,7.0,3.0
12024,Pretoria,2021-05-04,Bronze,Call,2021.0,5.0,2.0
30637,Johannesburg,2023-12-13,Bronze,Call,2023.0,12.0,4.0
54826,Pretoria,2024-07-01,Silver,Email,2024.0,7.0,3.0
53157,Johannesburg,2024-03-15,Bronze,Whatsapp,2024.0,3.0,1.0
49135,Cape Town,2025-02-26,Bronze,Email,2025.0,2.0,1.0
28674,Cape Town,2023-12-15,Bronze,Email,2023.0,12.0,4.0
29194,Cape Town,2025-03-13,Bronze,Email,2025.0,3.0,1.0
4366,Pretoria,2022-12-31,Silver,Sms,2022.0,12.0,4.0
13861,Johannesburg,2022-07-08,Bronze,Email,2022.0,7.0,3.0
29583,Unknown,2026-05-13,Bronze,Email,2026.0,5.0,2.0
38458,Pretoria,2022-10-17,Bronze,Whatsapp,2022.0,10.0,4.0
26612,Durban,2024-12-04,Silver,Whatsapp,2024.0,12.0,4.0
538,Johannesburg,2024-10-01,Silver,Email,2024.0,10.0,4.0
8772,Cape Town,2025-07-11,Silver,Email,2025.0,7.0,3.0
49529,Cape Town,2023-08-29,Bronze,Email,2023.0,8.0,3.0
12352,Cape Town,2021-09-03,Bronze,Sms,2021.0,9.0,3.0
55589,Cape Town,2024-07-24,Bronze,Email,2024.0,7.0,3.0
23116,Pretoria,2022-03-22,Bronze,Call,2022.0,3.0,1.0
27852,Durban,2024-10-06,Gold,Email,2024.0,10.0,4.0
822,Pretoria,2023-11-13,Bronze,Email,2023.0,11.0,4.0
18931,Durban,2020-02-08,Bronze,Email,2020.0,2.0,1.0
676,Pretoria,2024-05-01,Bronze,Whatsapp,2024.0,5.0,2.0
18495,Cape Town,2022-10-16,Gold,Email,2022.0,10.0,4.0
47983,Johannesburg,2025-07-17,Silver,Call,2025.0,7.0,3.0
32538,Cape Town,2021-02-24,Bronze,Sms,2021.0,2.0,1.0
20920,Durban,2023-01-04,Bronze,Email,2023.0,1.0,1.0
8181,Pretoria,2021-07-13,Silver,Email,2021.0,7.0,3.0
20348,Unknown,2022-06-18,Bronze,Email,2022.0,6.0,2.0
20019,Johannesburg,2025-02-18,Silver,Email,2025.0,2.0,1.0
26870,Johannesburg,2024-11-26,Bronze,Email,2024.0,11.0,4.0
5010,Cape Town,2021-01-16,Bronze,Call,2021.0,1.0,1.0
88,Durban,2021-01-23,Bronze,Email,2021.0,1.0,1.0
