customer_id,city,signup_date,customer_tier,prefered_contact_method
26547,Johannesburg,13/08/2025,Gold,Email
35989,Pretoria,11/9/2021,Gold,call
9560,Johannesburg,2/11/2025,Bronze,Email
19576,Johannesburg,7/4/2020,NULL,Email
14014,Pretoria,11/25/2022,Gold, EMAIL 
34088,Durban,8/5/2024,Gold,whatsapp
45050,Pretoria,1/5/2025,Silver,email
42206,Durban,8/4/2025,Silver,Email
44949,Durban,21/04/2022,Gold,Email
48479,Johannesburg,3/8/2024,Bronze,sms
20707,Pretoria,5/16/2023,NULL,email
46158,Pretoria,7/9/2021,Bronze,Email
50968,Durban,4/17/2024,SILVER,sms
12036,Johannesburg,24/09/2021,SILVER,whatsapp
32831, cape town ,11/13/2021,Bronze, EMAIL 
7481,Johannesburg,16/01/2026,Bronze,call
30571,Pretoria,9/10/2023,Gold,Email
17441,Durban,16/02/2022,Gold,call
40750,Pretoria,22/01/2026,SILVER,Email
47557,Pretoria,4/9/2021,Gold,whatsapp
21116,Cape Town,7/12/2023,Silver,Email
49904,Cape Town,11/15/2022,Gold,Email
17056,Durban,4/8/2024,Gold, EMAIL 
9428,Pretoria,1/11/2024,Silver, EMAIL 
2982,Johannesburg,3/25/2021,Gold,call
50503,Johannesburg,23/09/2021,Bronze,call
15302,Cape Town,7/1/2024,Gold,Email
10031, cape town ,1/5/2023,Gold,sms
30398, NULL ,12/21/2020,Silver,sms
52303,Cape Town,18/09/2024,Bronze,email
34997, NULL ,3/30/2022,Silver,call
37321, NULL ,23/08/2022,Gold,whatsapp
52226, cape town ,9/22/2024,Silver,Email
29435,Pretoria,9/4/2025,SILVER,sms
10293,Durban,5/12/2026,SILVER,whatsapp
43,Pretoria,2/28/2022,Gold,call
6485,Cape Town,1/16/2026,NULL,email
34489,Pretoria,2/12/2021,SILVER,email
29670, NULL ,8/21/2025,SILVER, EMAIL 
11410,Pretoria,5/7/2021,Gold,Email
38168,Pretoria,8/24/2021,Gold,email
30852,Cape Town,1/31/2023,SILVER, EMAIL 
30107,Cape Town,27/09/2024,SILVER,email
13652,Johannesburg,2/28/2026,Gold, EMAIL 
50233,Pretoria,7/18/2020,Gold,Email
28418, NULL ,12/1/2023,NULL,Email
8778,Durban,4/19/2023,Gold,Email
51367, cape town ,4/14/2024,NULL,call
8322, NULL ,9/5/2021,Bronze,sms
8526, cape town ,24/12/2025,Gold,email
4742, cape town ,2/26/2023,Gold, EMAIL 
338,Durban,15/03/2023,Gold,whatsapp
39652,Durban,25/07/2024,Bronze,sms
17411,Johannesburg,12/12/2022,Gold,whatsapp
36070,Pretoria,1/10/2021,Gold,whatsapp
43100,Durban,25/03/2024,Gold, EMAIL 
22504,Pretoria,7/13/2022,Gold, EMAIL 
51884, cape town ,6/18/2022,Bronze,whatsapp
52468,Cape Town,5/5/2022,NULL, EMAIL 
56587,Cape Town,2/20/2022,SILVER,Email
19916, cape town ,30/04/2021,SILVER, EMAIL 
31085, cape town ,9/24/2024,Gold,email
12653,Pretoria,8/14/2023,NULL,sms
7714, cape town ,1/23/2026,Gold,Email
3659, NULL ,2/3/2021,Silver,Email
28138, NULL ,1/12/2024,Bronze,sms
14333, NULL ,2/7/2022,Silver, EMAIL 
18741,Cape Town,9/6/2025,Gold,Email
24968, NULL ,6/28/2025,Bronze,Email
52586, NULL ,7/16/2024,Bronze,call
29848,Cape Town,3/1/2021,Gold,Email
50376,Pretoria,12/15/2021,Bronze,email
12031,Durban,12/28/2021,Gold,Email
26773,Johannesburg,1/4/2025,SILVER,whatsapp
9666,Johannesburg,6/12/2025,Gold,email
35890, cape town ,9/7/2023,Silver,call
30896,Johannesburg,22/01/2025,Gold,whatsapp
34062, NULL ,14/04/2024,Gold,Email
41196, cape town ,8/28/2023,Gold,Email
57605,Durban,7/3/2025,Bronze,email
40015, NULL ,3/23/2026,Silver, EMAIL 
15348, cape town ,11/9/2024,NULL,Email
5861,Durban,12/4/2022,Gold,call
1473, cape town ,7/24/2021,Silver,Email
30492,Cape Town,12/16/2025,SILVER,email
13204,Pretoria,24/05/2024,Gold,sms
46155,Johannesburg,4/12/2024,Gold,email
11809,Pretoria,2/14/2021,SILVER,email
34385, cape town ,"Wednesday, October 29, 2025",Gold,sms
5864,Johannesburg,3/11/2025,Silver,whatsapp
19849,Johannesburg,7/2/2020,NULL,email
48726,Johannesburg,9/20/2021,Silver,whatsapp
5724,Durban,3/11/2025,Gold,email
29914,Pretoria,6/27/2024,Bronze,Email
27217,Pretoria,11/3/2026,Bronze,call
42275,Johannesburg,4/4/2021,Gold,whatsapp
50736,Pretoria,2/21/2025,NULL,whatsapp
8845,Pretoria,"Thursday, September 4, 2025",Gold,Email
51172,Cape Town,6/9/2022,Bronze,email
10327,Pretoria,2/1/2025,Gold,call
25537,Pretoria,12/9/2022,SILVER,sms
55579, cape town ,3/2/2022,Silver, EMAIL 
13280, NULL ,11/2/2022,Silver,call
13549,Durban,9/29/2025,Bronze,Email
48772,Durban,2/12/2024,Gold,call
44661,Johannesburg,7/23/2022,Bronze,email
3491,Pretoria,11/17/2025,SILVER,sms
23026,Durban,17/05/2025,Gold, EMAIL 
36517, NULL ,8/17/2023,Bronze,Email
39979, cape town ,2/3/2021,SILVER,Email
32164,Pretoria,7/16/2025,Bronze, EMAIL 
29698,Pretoria,11/7/2022,NULL,sms
22391,Durban,3/12/2025,Silver,sms
34614,Durban,18/12/2022,Gold,call
13295, NULL ,9/11/2023,Gold,sms
40681,Durban,6/21/2023,Gold,email
54220, cape town ,6/26/2024,Bronze, EMAIL 
13856,Durban,8/8/2024,Gold,whatsapp
8058,Cape Town,1/10/2025,Silver,sms
56683, cape town ,10/24/2025,Gold,sms
34575, NULL ,18/09/2025,NULL,sms
20504, cape town ,1/15/2025,SILVER,whatsapp
13867, cape town ,9/20/2021,SILVER,sms
38049,Cape Town,4/4/2025,Gold,call
37620,Pretoria,4/2/2024,NULL,email
36004,Johannesburg,8/23/2025,Bronze,sms
42009, NULL ,5/10/2026,Silver,whatsapp
54100, cape town ,"Monday, October 2, 2023",Gold,whatsapp
15908,Cape Town,29/07/2023,Gold,call
34964,Pretoria,5/16/2026,SILVER,email
56737,Pretoria,10/29/2021,Gold,Email
1239, NULL ,10/23/2025,NULL, EMAIL 
21586,Pretoria,1/12/2025,Gold,Email
54977, NULL ,"Saturday, March 18, 2023",Gold,Email
39441,Johannesburg,17/03/2022,Gold,whatsapp
57560,Johannesburg,4/14/2024,Bronze,whatsapp
54765,Pretoria,12/16/2022,Silver,sms
52515,Pretoria,30/05/2025,Gold,Email
45650, NULL ,1/1/2022,SILVER,whatsapp
40371,Johannesburg,11/6/2023,SILVER,whatsapp
8809, NULL ,7/20/2024,Silver,sms
19166,Cape Town,2/3/2026,SILVER,Email
4013,Durban,1/17/2023,SILVER, EMAIL 
52305,Pretoria,27/04/2026,Silver,sms
48131,Pretoria,5/15/2020,Gold,email
23624,Durban,7/3/2024,Gold,whatsapp
10081,Johannesburg,12/19/2025,Bronze,whatsapp
42032,Pretoria,10/13/2023,Gold,Email
31389, NULL ,4/12/2023,Gold,email
29114,Pretoria,3/12/2026,SILVER,Email
38491,Durban,7/17/2025,Gold,Email
13297,Pretoria,12/16/2022,Gold,Email
37157, cape town ,8/27/2024,Gold,call
1868, NULL ,11/19/2022,Gold,whatsapp
14531,Durban,28/05/2021,Bronze, EMAIL 
17141, NULL ,7/15/2025,NULL,whatsapp
10540,Pretoria,18/03/2021,Silver,email
23307,Durban,21/04/2024,Silver, EMAIL 
13453,Johannesburg,10/16/2024,Silver,sms
817,Johannesburg,3/6/2026,Silver,Email
54496, NULL ,1/6/2024,Gold,email
46180,Pretoria,"Saturday, October 12, 2024",Gold,Email
11512,Cape Town,1/2/2023,SILVER,email
56668,Cape Town,20/11/2021,Bronze,whatsapp
48305, cape town ,2/8/2026,Silver,call
46509, cape town ,5/3/2026,Gold,email
2171, NULL ,3/23/2024,Gold,Email
33790,Durban,3/29/2021,Silver,sms
11389,Pretoria,7/8/2021,Gold, EMAIL 
18266,Durban,7/22/2024,NULL,sms
20018,Cape Town,22/01/2026,Bronze,Email
2184,Johannesburg,12/19/2025,Bronze,email
50836,Pretoria,22/07/2022,Gold, EMAIL 
16421,Durban,7/25/2022,Gold, EMAIL 
26023,Johannesburg,15/07/2022,Bronze, EMAIL 
18042,Cape Town,11/1/2025,SILVER,whatsapp
58089, cape town ,12/2/2021,SILVER, EMAIL 
43285,Durban,18/11/2022,Gold,email
58518,Pretoria,4/12/2022,NULL, EMAIL 
22328,Johannesburg,4/8/2021,Gold, EMAIL 
9424,Pretoria,10/11/2024,Silver,sms
16969,Pretoria,9/4/2022,Gold,email
14131,Johannesburg,5/15/2022,Gold,email
36052,Durban,7/11/2025,NULL,call
4628,Durban,7/26/2025,Gold,sms
9565,Durban,8/1/2024,NULL,whatsapp
37507,Pretoria,2/17/2025,Bronze,Email
2410, cape town ,9/19/2023,Gold,call
27032, NULL ,3/24/2025,Gold,email
11980,Durban,29/06/2023,Silver,Email
46745, cape town ,6/3/2025,SILVER,email
44396, cape town ,9/3/2022,Gold,call
42644,Johannesburg,12/6/2022,Gold,call
18665, cape town ,3/25/2026,SILVER,whatsapp
58154,Cape Town,12/9/2023,SILVER,email
33300,Johannesburg,16/03/2024,Gold, EMAIL 
44634, cape town ,15/08/2025,Bronze,email
21894,Johannesburg,5/21/2025,NULL,Email
13625,Pretoria,1/1/2021,SILVER,email
24838,Pretoria,9/17/2025,Gold,email
6111,Johannesburg,12/12/2021,Bronze,sms
36162, cape town ,18/09/2022,NULL,Email
47738,Pretoria,10/19/2021,Silver,Email
24534,Pretoria,12/23/2021,SILVER,Email
12632,Cape Town,9/10/2022,NULL,whatsapp
8298,Johannesburg,2/6/2021,Gold,call
11906,Pretoria,24/05/2022,Silver,Email
14414,Cape Town,23/08/2024,Gold,email
10344, cape town ,3/21/2020,NULL,email
31039,Johannesburg,11/24/2021,Bronze, EMAIL 
50021,Cape Town,8/6/2022,SILVER,whatsapp
54895,Pretoria,8/30/2022,SILVER,Email
57801,Cape Town,10/10/2025,Gold,Email
56549,Pretoria,"Thursday, May 2, 2024",Gold,whatsapp
44293, cape town ,8/31/2020,Gold,call
36684,Pretoria,29/09/2024,Gold,Email
7373,Durban,1/16/2023,NULL, EMAIL 
25996,Johannesburg,6/24/2021,Gold,call
55516,Johannesburg,7/4/2024,NULL,email
37832,Pretoria,4/11/2025,Bronze,Email
48107,Johannesburg,2/12/2023,Bronze, EMAIL 
5847,Cape Town,8/9/2025,Bronze,whatsapp
58284,Pretoria,9/2/2026,Silver,call
35003,Durban,8/15/2022,Bronze,Email
44298,Pretoria,24/05/2025,SILVER,sms
21157, cape town ,1/1/2026,Gold,sms
55568, cape town ,8/6/2025,Bronze,sms
51027,Johannesburg,7/5/2021,Gold,email
25316, NULL ,6/5/2026,Gold,whatsapp
35958,Cape Town,2/10/2021,NULL,Email
47345,Durban,4/1/2025,Gold,Email
50780,Pretoria,10/6/2024,Silver,email
47066, NULL ,8/13/2021,NULL,sms
56723, cape town ,7/9/2025,Gold,call
25426,Cape Town,11/12/2025,Gold, EMAIL 
52066,Cape Town,22/07/2022,Silver,Email
15931,Pretoria,2/10/2022,SILVER,sms
11630, NULL ,1/25/2022,Gold,call
17497, cape town ,4/11/2021,Gold,Email
35269, cape town ,11/20/2022,NULL,sms
53137, NULL ,9/3/2020,Bronze,Email
40610,Pretoria,6/16/2025,Bronze,Email
3123,Cape Town,7/1/2024,NULL,Email
46659,Pretoria,7/13/2025,Bronze, EMAIL 
22017,Pretoria,21/05/2026,Gold,call
16984,Pretoria,6/19/2022,NULL,sms
11324, cape town ,5/6/2025,NULL,Email
53797,Johannesburg,5/31/2024,SILVER,call
50313,Pretoria,1/18/2021,Silver,whatsapp
35371,Pretoria,1/7/2021,Gold,Email
39913, cape town ,30/06/2022,Gold,sms
6681,Cape Town,12/14/2021,SILVER,email
26531,Cape Town,6/24/2020,Silver,sms
23928,Pretoria,10/11/2025,SILVER,Email
11653,Johannesburg,30/12/2021,Gold,Email
38086,Pretoria,12/19/2022,Gold,whatsapp
2971,Johannesburg,29/11/2022,SILVER,email
39822,Cape Town,1/7/2025,Gold,email
41080, cape town ,5/2/2025,Gold,Email
42450, cape town ,1/4/2022,Gold,call
14667,Cape Town,1/4/2025,NULL, EMAIL 
22825, NULL ,16/06/2023,Gold,Email
26673, NULL ,14/10/2025,Gold,whatsapp
10269,Durban,1/26/2024,Gold,Email
37285, cape town ,10/9/2020,Silver,call
11407, NULL ,22/12/2023,Silver,call
53929,Pretoria,6/17/2026,Gold,email
4902,Johannesburg,1/30/2025,Silver,whatsapp
28298,Pretoria,5/1/2024,Silver,sms
2251, NULL ,5/6/2024,Bronze,sms
38494,Pretoria,6/18/2021,Silver,email
36473,Pretoria,31/05/2025,NULL,email
30939,Pretoria,1/19/2026,Gold, EMAIL 
32222,Durban,8/7/2022,Silver, EMAIL 
6866,Durban,11/8/2021,Bronze,Email
41282,Durban,10/9/2023,Gold,whatsapp
14692, NULL ,1/14/2023,Bronze,Email
10508,Cape Town,12/23/2021,Gold,Email
47963,Pretoria,22/10/2021,SILVER,sms
10162,Cape Town,5/25/2026,Gold,call
11031,Durban,28/10/2022,Silver,sms
38025,Pretoria,1/31/2024,SILVER, EMAIL 
29289,Pretoria,9/16/2021,Gold,whatsapp
29326,Pretoria,19/11/2024,Gold,sms
22149,Cape Town,5/20/2025,Gold,email
22989,Cape Town,4/19/2023,Gold,call
43095,Cape Town,11/22/2025,Silver,sms
28000,Cape Town,28/11/2025,SILVER,call
49738,Johannesburg,14/09/2021,NULL,Email
53665, NULL ,3/25/2021,SILVER, EMAIL 
20338, cape town ,10/7/2025,Silver,Email
54175,Johannesburg,10/27/2023,NULL,call
54851, cape town ,10/17/2025,NULL,email
39762, cape town ,7/28/2022,SILVER,sms
19312,Cape Town,4/21/2025,SILVER, EMAIL 
37444,Cape Town,3/5/2023,NULL, EMAIL 
28665, NULL ,7/12/2020,SILVER,call
30891,Johannesburg,20/04/2021,NULL,Email
43693,Johannesburg,27/09/2025,Bronze,whatsapp
52655,Pretoria,2/2/2026,NULL,Email
34174,Pretoria,12/27/2025,Bronze,sms
42648,Cape Town,2/10/2024,Silver, EMAIL 
578,Pretoria,3/8/2021,Bronze,email
39921, cape town ,14/07/2022,Gold,Email
11456,Cape Town,8/7/2021,SILVER, EMAIL 
8135, cape town ,1/25/2023,Silver,whatsapp
27682,Durban,5/12/2022,Gold,Email
48472,Johannesburg,11/25/2025,Bronze,whatsapp
42762,Cape Town,11/2/2025,Gold,whatsapp
16026,Johannesburg,26/08/2023,SILVER,whatsapp
5911, NULL ,18/03/2023,SILVER,email
16326,Durban,3/11/2023,NULL,Email
53911,Pretoria,6/20/2021,Silver,Email
55478,Pretoria,3/3/2022,NULL,email
48802,Pretoria,2/27/2023,SILVER,whatsapp
263,Pretoria,4/1/2021,Gold,whatsapp
18259, NULL ,7/27/2025,Gold,Email
50336,Pretoria,6/26/2021,Silver,sms
31977,Durban,8/29/2021,Gold,Email
37878, cape town ,25/09/2022,SILVER,Email
40898, NULL ,"Thursday, November 28, 2024",Gold,call
41813,Durban,13/04/2026,NULL,Email
31838, cape town ,6/25/2022,Bronze,whatsapp
22550, NULL ,3/10/2022,Gold, EMAIL 
42559,Pretoria,4/6/2024,Gold,email
32498,Cape Town,12/22/2023,Silver,call
11095,Johannesburg,1/30/2026,Silver,email
50080,Cape Town,2/16/2022,Gold,Email
30883, cape town ,"Saturday, March 25, 2023",Gold,call
2253,Johannesburg,2/12/2025,NULL,email
44382,Johannesburg,1/9/2024,Gold,email
8021,Johannesburg,6/15/2026,NULL,Email
637, cape town ,7/15/2024,Gold,whatsapp
22924, cape town ,11/2/2026,Silver,whatsapp
9297,Pretoria,17/05/2022,Gold,sms
17790, NULL ,6/3/2025,Bronze, EMAIL 
13334,Durban,"Tuesday, December 10, 2024",Gold,Email
40899, cape town ,8/5/2026,Gold,email
31337,Pretoria,12/8/2022,Silver, EMAIL 
30412, NULL ,7/24/2022,Silver,Email
30608,Pretoria,5/23/2025,Bronze,sms
2756,Johannesburg,11/14/2021,Bronze, EMAIL 
54241,Cape Town,10/10/2024,Gold,whatsapp
31912,Johannesburg,22/06/2023,SILVER,call
57103,Johannesburg,6/25/2021,Gold,call
20152,Pretoria,7/11/2021,Bronze,sms
29441, NULL ,10/24/2025,SILVER,Email
35045, NULL ,10/28/2023,Bronze,email
53201,Cape Town,5/25/2025,Silver,email
26646,Durban,16/08/2023,SILVER,Email
28728,Pretoria,24/04/2024,Bronze,call
25306,Cape Town,28/06/2024,Bronze,email
55680, cape town ,4/26/2024,Bronze, EMAIL 
1191, cape town ,3/14/2024,NULL,whatsapp
49581,Johannesburg,"Tuesday, June 13, 2023",Gold,sms
50703,Pretoria,10/20/2024,Bronze,call
35069,Pretoria,4/9/2023,Bronze,whatsapp
10273,Durban,10/3/2026,Gold,Email
25728,Pretoria,10/13/2024,Bronze,whatsapp
6888,Pretoria,9/3/2021,Gold,sms
55300,Durban,4/22/2024,Gold,email
23695,Cape Town,6/7/2023,NULL,call
42992, NULL ,1/27/2021,Gold,call
53702,Pretoria,10/3/2022,NULL,Email
4039,Pretoria,6/2/2023,Gold,whatsapp
54007,Pretoria,10/14/2021,Silver,Email
50142,Johannesburg,12/19/2024,NULL, EMAIL 
24024, NULL ,3/21/2023,Gold,sms
10729,Cape Town,22/03/2026,Bronze,Email
51496,Durban,9/6/2022,Bronze,sms
4788, cape town ,11/9/2024,Bronze,sms
12153,Pretoria,4/16/2021,SILVER,call
28052,Pretoria,1/12/2021,Bronze,sms
21572, NULL ,4/1/2021,NULL,whatsapp
22178, cape town ,6/28/2023,Bronze, EMAIL 
3554,Pretoria,12/31/2025,Gold,sms
42220,Pretoria,10/2/2026,Gold,whatsapp
49891, NULL ,5/5/2026,Gold,email
56976, cape town ,10/9/2023,Silver,Email
41817,Johannesburg,8/7/2024,SILVER,call
22646,Durban,3/11/2022,NULL,Email
20372,Pretoria,8/17/2021,NULL,whatsapp
19425, NULL ,7/9/2021,SILVER,email
9628,Durban,16/04/2024,Bronze,email
35753,Cape Town,10/19/2021,Bronze,call
55403,Durban,8/16/2023,Silver,whatsapp
12779,Cape Town,"Saturday, July 17, 2021",Gold,whatsapp
26816,Pretoria,26/03/2023,NULL,email
14705, cape town ,16/09/2023,Silver,email
55806,Cape Town,"Saturday, October 16, 2021",Gold,whatsapp
55674,Johannesburg,10/10/2022,Gold,whatsapp
36767,Durban,31/08/2025,Silver,Email
45010, NULL ,6/8/2025,Silver,call
44865, NULL ,13/01/2024,Gold,call
42028,Johannesburg,6/6/2021,SILVER, EMAIL 
26590,Cape Town,13/09/2021,NULL,call
35993,Pretoria,3/26/2024,NULL,Email
3435, cape town ,3/8/2023,NULL,sms
22014, cape town ,7/27/2021,Silver,sms
39359, cape town ,15/09/2023,Bronze,Email
27184,Johannesburg,23/05/2021,Bronze,sms
36434,Pretoria,2/3/2026,NULL,sms
33635,Cape Town,10/29/2022,Gold,Email
34478,Cape Town,4/1/2026,NULL,email
33159,Pretoria,6/16/2022,Bronze,email
21044, cape town ,28/04/2023,Gold,Email
35941,Johannesburg,6/30/2024,Gold,whatsapp
43790,Durban,3/29/2023,Gold,Email
16067,Johannesburg,9/25/2022,SILVER,email
16254,Pretoria,4/18/2021,Gold,call
10342,Durban,3/30/2021,NULL,Email
37768,Cape Town,9/29/2020,Gold,call
40529,Johannesburg,7/23/2023,NULL,call
14562,Pretoria,17/08/2024,NULL,call
16724,Johannesburg,7/1/2026,NULL,call
52265, NULL ,4/9/2026,Gold,whatsapp
46836, cape town ,25/04/2023,SILVER,call
56917,Pretoria,4/15/2024,Gold,call
55973,Durban,23/02/2021,Gold,Email
28483,Pretoria,4/9/2021,SILVER,sms
55655,Johannesburg,5/2/2020,Bronze,Email
18227, NULL ,4/29/2023,Bronze,sms
35220, cape town ,11/5/2022,NULL, EMAIL 
55882,Pretoria,11/25/2025,Gold, EMAIL 
46915,Johannesburg,8/3/2024,NULL,sms
320, cape town ,21/10/2024,Gold,Email
6324,Johannesburg,7/11/2022,NULL, EMAIL 
9909,Pretoria,1/16/2021,Gold,email
48466, cape town ,6/6/2021,Gold,email
55977,Johannesburg,5/10/2021,SILVER,Email
47869, NULL ,3/19/2022,Gold,Email
13444,Pretoria,2/17/2025,Gold,Email
23201,Johannesburg,11/12/2022,Bronze,sms
17714,Pretoria,1/28/2023,Gold,whatsapp
19320,Johannesburg,15/04/2022,Silver,Email
2198,Pretoria,19/06/2024,Gold,sms
43031,Pretoria,10/22/2023,SILVER, EMAIL 
24576,Cape Town,8/5/2022,Gold, EMAIL 
41838,Pretoria,18/05/2023,Gold,call
34122,Pretoria,12/1/2026,Silver,call
58027, cape town ,10/2/2025,NULL,call
35100,Pretoria,1/18/2020,NULL, EMAIL 
31808, NULL ,22/05/2025,Gold,call
6212,Pretoria,10/6/2024,NULL,email
44049,Johannesburg,7/4/2023,NULL,email
26765, NULL ,10/24/2022,Gold,call
40070, NULL ,8/8/2024,NULL,Email
27975,Cape Town,5/24/2025,Silver,email
27212,Johannesburg,"Tuesday, November 22, 2022",Gold, EMAIL 
4672, NULL ,8/12/2020,Bronze,Email
25377,Durban,2/25/2025,Bronze,sms
18570, cape town ,4/15/2025,Silver,Email
27075,Durban,10/26/2024,Silver,email
43234,Johannesburg,10/26/2023,Gold,Email
41337, cape town ,12/8/2024,SILVER,email
37913, NULL ,8/7/2023,NULL,sms
5570,Pretoria,3/3/2022,Gold,Email
33776,Johannesburg,8/13/2022,NULL,whatsapp
28965,Durban,11/16/2025,Gold,email
7357,Cape Town,7/29/2023,Bronze,Email
41475,Johannesburg,10/15/2025,SILVER, EMAIL 
2856,Pretoria,1/25/2022,SILVER,Email
38753, NULL ,4/29/2025,Gold,Email
41623,Johannesburg,24/05/2022,Bronze, EMAIL 
467,Cape Town,8/16/2023,Gold,Email
54788,Durban,4/22/2021,Gold,email
13442,Pretoria,2/8/2024,Silver,email
45230, NULL ,19/10/2025,SILVER,Email
33815, cape town ,7/19/2024,Gold, EMAIL 
41296,Cape Town,6/3/2022,Gold,sms
30716,Durban,1/20/2021,Gold,call
15538,Pretoria,6/5/2022,SILVER,call
53922,Johannesburg,2/28/2026,NULL,call
25402,Cape Town,6/11/2025,Silver,Email
19569,Pretoria,10/29/2023,Bronze,sms
13604,Cape Town,"Monday, March 3, 2025",Gold,whatsapp
43404,Durban,8/28/2020,Bronze,call
21095,Johannesburg,6/5/2024,NULL,sms
44603,Durban,8/10/2023,SILVER,sms
24868,Pretoria,8/9/2023,Bronze, EMAIL 
5636,Cape Town,3/3/2021,NULL,Email
55414,Pretoria,2/20/2022,SILVER,whatsapp
29592,Cape Town,10/2/2022,Silver, EMAIL 
39986,Cape Town,10/12/2022,Silver,sms
16395,Cape Town,9/6/2021,Bronze,Email
10777,Cape Town,11/28/2022,Gold,whatsapp
11592, NULL ,16/02/2025,Gold,Email
8584, NULL ,7/26/2025,Bronze,Email
30609,Durban,8/25/2025,Gold,call
12987,Johannesburg,6/14/2026,SILVER,Email
1964,Durban,6/7/2024,Silver, EMAIL 
47784, cape town ,10/16/2023,Gold,Email
42891,Cape Town,12/21/2024,SILVER,whatsapp
17238,Durban,1/8/2026,Bronze,whatsapp
25771,Pretoria,9/17/2020,SILVER,email
24065,Cape Town,4/26/2026,Silver,Email
37872, NULL ,13/01/2023,Gold,sms
31398,Johannesburg,6/21/2025,Bronze,whatsapp
54726,Cape Town,2/24/2026,NULL,sms
41254,Pretoria,2/13/2025,Bronze,sms
58957,Pretoria,8/1/2023,Silver,sms
45756,Durban,9/17/2023,SILVER,Email
35509, cape town ,"Saturday, June 27, 2026",Gold, EMAIL 
45954, NULL ,12/3/2022,SILVER,Email
25968,Pretoria,11/23/2025,Silver, EMAIL 
56539,Durban,2/5/2024,NULL,sms
41175,Durban,11/25/2024,Bronze,whatsapp
32652,Johannesburg,4/30/2023,Silver, EMAIL 
17292,Johannesburg,1/31/2021,SILVER,Email
16078,Pretoria,7/5/2022,NULL,sms
35690,Johannesburg,8/8/2022,Gold, EMAIL 
839,Pretoria,"Sunday, February 26, 2023",Gold, EMAIL 
11077,Durban,6/11/2024,Gold,sms
8512, NULL ,5/4/2023,Bronze, EMAIL 
55281,Cape Town,12/21/2021,Gold,Email
38215, NULL ,28/04/2021,Bronze,whatsapp
10009,Pretoria,2/13/2026,Gold,sms
35718,Johannesburg,16/12/2024,NULL,email
8333,Cape Town,6/1/2021,Gold,Email
50929, cape town ,12/29/2024,SILVER,sms
56394,Cape Town,1/12/2022,Gold,Email
171,Durban,27/11/2023,Gold,Email
30598, cape town ,11/1/2024,SILVER,whatsapp
53691,Cape Town,12/5/2022,Bronze,whatsapp
24491, cape town ,12/19/2023,Gold,call
25848,Johannesburg,12/24/2021,NULL, EMAIL 
18386,Johannesburg,11/13/2023,Gold,Email
50373,Johannesburg,4/23/2023,Silver,Email
10067,Pretoria,4/24/2026,NULL,email
21442, NULL ,17/01/2026,Silver,email
29576,Pretoria,26/05/2025,Bronze,email
3864, NULL ,7/16/2022,SILVER,call
14722,Cape Town,7/4/2021,Silver, EMAIL 
13996,Pretoria,3/26/2023,SILVER, EMAIL 
3197,Pretoria,18/05/2023,NULL, EMAIL 
28481,Pretoria,5/13/2025,Gold,call
3728,Pretoria,5/5/2022,Bronze,email
26457,Pretoria,8/12/2025,Gold,Email
344, NULL ,20/03/2022,Gold,email
4684,Durban,8/2/2022,SILVER,email
49017, cape town ,4/5/2024,NULL,Email
8728,Johannesburg,8/26/2022,NULL,Email
38755,Pretoria,4/5/2021,Silver,whatsapp
29541,Pretoria,1/1/2022,SILVER,Email
19538, NULL ,8/28/2025,SILVER,Email
57541, NULL ,8/26/2021,Bronze,call
16954,Johannesburg,14/06/2022,NULL,whatsapp
54582,Pretoria,6/17/2022,Bronze,call
19683,Pretoria,26/03/2021,Silver,whatsapp
9773,Cape Town,8/20/2025,Silver, EMAIL 
32214, cape town ,14/08/2021,Silver,Email
1784,Pretoria,6/3/2023,Gold,Email
58954,Pretoria,8/22/2023,Bronze,Email
28076,Pretoria,4/16/2026,Gold,whatsapp
18625,Johannesburg,29/11/2024,Silver,whatsapp
56962,Johannesburg,11/21/2025,Gold,Email
18112,Cape Town,"Tuesday, July 2, 2024",Gold,whatsapp
56238,Cape Town,1/6/2025,Silver,whatsapp
716,Pretoria,17/01/2021,SILVER,Email
50340, NULL ,5/19/2023,SILVER,call
1913,Johannesburg,9/19/2024,Bronze,Email
2042,Pretoria,11/4/2025,Silver,whatsapp
14631,Pretoria,20/04/2022,Silver,sms
4320,Durban,9/20/2022,Gold,email
20834,Pretoria,13/07/2022,SILVER,Email
19448,Pretoria,12/25/2024,SILVER,Email
44364,Johannesburg,4/27/2025,Silver,Email
58771,Johannesburg,3/23/2026,Bronze,Email
13332, NULL ,"Tuesday, January 14, 2025",Gold,call
53850, NULL ,11/29/2025,SILVER, EMAIL 
354,Pretoria,6/14/2025,Gold,sms
3512, NULL ,11/2/2021,Gold,email
6083,Cape Town,31/03/2026,Gold,call
935,Durban,8/4/2024,SILVER,Email
10183, NULL ,5/29/2021,NULL,email
38593,Durban,2/7/2022,NULL,sms
17939,Pretoria,1/18/2021,Gold,email
40808,Pretoria,3/4/2024,Gold,sms
40782,Johannesburg,12/1/2024,SILVER,sms
44706,Pretoria,1/25/2026,Silver,sms
27368, cape town ,25/08/2024,NULL,call
7224,Cape Town,10/3/2025,Silver,email
2528,Cape Town,4/29/2022,NULL,sms
58136,Pretoria,2/23/2025,NULL,Email
4266, cape town ,15/06/2025,Bronze,Email
31567,Pretoria,1/6/2026,Gold, EMAIL 
